WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,Estimates Start After
136,ITA,PPPEX,Italy,Implied PPP conversion rate,"Expressed in national currency per current international dollar. These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the Statistical Appendix of the October 2024 WEO, Box 1.1 in the October 2020 World Economic Outlook, ""Revised Purchasing Power Parity Weights"" in the July 2014 WEO Update, Box A2 in the April 2004 World Economic Outlook, Box A1 in the May 2000 World Economic Outlook, and Annex IV in the May 1993 World Economic Outlook for summaries of the revised PPP-based weights; and Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth. See also Anne Marie Gulde and Marianne Schulze-Ghattas, Purchasing Power Parity Based Weights for the World Economic Outlook, in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23.",National currency per current international dollar,Units,"See notes for:  Gross domestic product, current prices (National currency).",0.34,0.355,0.393,0.436,0.466,0.493,0.519,0.537,0.553,0.565,0.581,0.606,0.618,0.627,0.636,0.666,0.681,0.687,0.695,0.695,0.692,0.697,0.709,0.718,0.717,0.71,0.704,0.702,0.706,0.714,0.709,0.707,0.706,0.702,0.696,0.695,0.697,0.69,0.681,0.647,0.632,0.617,0.596,0.61,0.608,0.605,0.604,0.605,0.604,0.605,0.606,2024
136,ITA,NID_NGDP,Italy,Total investment,Expressed as a ratio of total investment in current local currency and GDP in current local currency. Investment or gross capital formation is measured by the total value of the gross fixed capital formation and changes in inventories and acquisitions less disposals of valuables for a unit or sector. [SNA 1993],Percent of GDP,Units,"Source: National Statistics Office Latest actual data: 2024. Annual and quarterly data are on the work-adjusted basis. Notes: All historical national accounts data and projections reflect the official published quarterly series. The historical national accounts revisions, released on September 23, 2024, did not include corresponding updated quarterly series and thus are not inco National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1980 Primary domestic currency: Euro Data last updated: 04/10/2025",28.248,24.594,23.989,22.362,24.311,24.353,22.435,23.091,23.586,23.108,23.204,22.937,22.3,19.521,19.582,20.578,19.831,20.013,20.233,20.705,21.324,21.305,22.052,21.58,21.642,21.526,22.36,22.62,22.039,19.702,20.797,20.677,17.97,17.006,17.077,17.281,17.712,18.169,18.661,18.364,17.899,22.001,24.598,22.927,22.353,23.107,24.137,24.178,24.507,24.663,24.638,2024
136,ITA,NGSD_NGDP,Italy,Gross national savings,"Expressed as a ratio of gross national savings in current local currency and GDP in current local currency. Gross national saving is gross disposable income less final consumption expenditure after taking account of an adjustment for pension funds. [SNA 1993] For many countries, the estimates of national saving are built up from national accounts data on gross domestic investment and from balance of payments-based data on net foreign investment.",Percent of GDP,Units,"Source: National Statistics Office Latest actual data: 2024. Annual and quarterly data are on the work-adjusted basis. Notes: All historical national accounts data and projections reflect the official published quarterly series. The historical national accounts revisions, released on September 23, 2024, did not include corresponding updated quarterly series and thus are not inco National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1980 Primary domestic currency: Euro Data last updated: 04/10/2025",22.822,20.389,19.73,19.948,20.27,19.403,20.274,19.613,20.742,19.789,19.929,19.032,18.267,19.52,19.856,22.088,22.338,22.609,21.884,21.505,21.052,21.459,21.556,20.796,21.162,20.646,20.891,21.258,19.316,17.881,17.574,17.935,17.769,18.036,18.831,18.524,20.172,20.609,21.162,21.521,21.66,24.101,22.873,23.065,23.483,24.013,25.019,25.441,25.881,26.145,26.616,2024
136,ITA,PCPI,Italy,"Inflation, average consumer prices","Expressed in averages for the year, not end-of-period data. A consumer price index (CPI) measures changes in the prices of goods and services that households consume. Such changes affect the real purchasing power of consumers' incomes and their welfare. As the prices of different goods and services do not all change at the same rate, a price index can only reflect their average movement. A price index is typically assigned a value of unity, or 100, in some reference period and the values of the index for other periods of time are intended to indicate the average proportionate, or percentage, change in prices from this price reference period. Price indices can also be used to measure differences in price levels between different cities, regions or countries at the same point in time. [CPI Manual 2004, Introduction] For euro countries, consumer prices are calculated based on harmonized prices. For more information see http://epp.eurostat.ec.europa.eu/cache/ITY_OFFPUB/KS-BE-04-001/EN/KS-BE-04-001-EN.PDF.]",Index,Units,Source: National Statistics Office. Data available from 1982 only Latest actual data: 2024 Harmonized prices: Yes Base year: 2015 Primary domestic currency: Euro Data last updated: 04/10/2025,20.305,24.266,28.26,32.415,35.896,39.116,41.392,43.346,45.552,48.397,51.492,54.692,57.417,60,62.5,65.867,68.492,69.758,71.175,72.35,74.217,75.942,77.925,80.117,81.925,83.733,85.6,87.333,90.383,91.075,92.55,95.267,98.425,99.65,99.883,99.992,99.942,101.267,102.525,103.175,103.025,105.025,114.2,120.942,122.258,124.346,126.782,129.318,131.904,134.542,137.233,2024
136,ITA,PCPIPCH,Italy,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,Units,"See notes for:  Inflation, average consumer prices (Index).",21.8,19.51,16.46,14.7,10.74,8.969,5.82,4.72,5.09,6.245,6.395,6.215,4.982,4.499,4.167,5.387,3.985,1.849,2.031,1.651,2.58,2.324,2.612,2.813,2.257,2.207,2.229,2.025,3.492,0.765,1.62,2.935,3.315,1.245,0.234,0.108,-0.05,1.326,1.243,0.634,-0.145,1.941,8.736,5.903,1.089,1.707,1.959,2,2,2,2,2024
136,ITA,PCPIE,Italy,"Inflation, end of period consumer prices","Expressed in end of the period, not annual average data. A consumer price index (CPI) measures changes in the prices of goods and services that households consume. Such changes affect the real purchasing power of consumers' incomes and their welfare. As the prices of different goods and services do not all change at the same rate, a price index can only reflect their average movement. A price index is typically assigned a value of unity, or 100, in some reference period and the values of the index for other periods of time are intended to indicate the average proportionate, or percentage, change in prices from this price reference period. Price indices can also be used to measure differences in price levels between different cities, regions or countries at the same point in time. [CPI Manual 2004, Introduction] For euro countries, consumer prices are calculated based on harmonized prices. For more information see http://epp.eurostat.ec.europa.eu/cache/ITY_OFFPUB/KS-BE-04-001/EN/KS-BE-04-001-EN.PDF.",Index,Units,Source: National Statistics Office. Data available from 1982 only Latest actual data: 2024 Harmonized prices: Yes Base year: 2015 Primary domestic currency: Euro Data last updated: 04/10/2025,20.248,24.197,28.191,32.327,35.794,39.102,41.39,43.332,45.542,48.395,52.9,55.9,58.5,61.1,63.6,67.2,69.2,70.4,71.6,73.1,75.1,76.8,79.1,81.1,83,84.7,86.5,88.9,91,92,93.9,97.4,99.9,100.5,100.5,100.6,101.1,102.1,103.3,103.8,103.5,107.8,121.1,121.7,123.4,126.882,129.523,132.114,134.756,137.451,140.2,2024
136,ITA,PCPIEPCH,Italy,"Inflation, end of period consumer prices",Annual percentages of end of period consumer prices are year-on-year changes.,Percent change,Units,"See notes for:  Inflation, end of period consumer prices (Index).",21.175,19.507,16.504,14.672,10.725,9.241,5.85,4.692,5.102,6.264,9.309,5.671,4.651,4.444,4.092,5.66,2.976,1.734,1.705,2.095,2.736,2.264,2.995,2.528,2.343,2.048,2.125,2.775,2.362,1.099,2.065,3.727,2.567,0.601,0,0.1,0.497,0.989,1.175,0.484,-0.289,4.155,12.338,0.495,1.397,2.822,2.082,2,2,2,2,2024
136,ITA,TM_RPCH,Italy,Volume of imports of goods and services,"Percent change of volume of imports refers to the aggregate change in the quantities of total imports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: National Statistics Office Latest actual data: 2024 Base year: 2005 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Fisher Chain-weighted: Yes, from 2000 Trade System: General trade Oil coverage: Primary or unrefined products; Secondary or refined products Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Euro Data last updated: 04/10/2025",3.006,0.393,-0.054,-3.066,12.825,4.275,5.316,12.033,5.962,8.55,9.63,1.798,7.115,-11.195,8.05,9.554,-0.65,10.504,9.179,4.495,10.897,2.375,0.628,0.745,4.5,3.507,8.09,5.351,-4.115,-13.384,11.983,0.153,-8.161,-2.695,3.614,6.324,3.926,5.817,2.963,-1.125,-12.481,15.951,12.881,-1.582,-0.722,-2.167,0.835,0.504,0.535,0.616,0.689,2024
136,ITA,TMG_RPCH,Italy,Volume of Imports of goods,"Percent change of volume of imports of goods refers to the aggregate change in the quantities of imports of goods whose characteristics are unchanged. The goods and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: National Statistics Office Latest actual data: 2024 Base year: 2005 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Fisher Chain-weighted: Yes, from 2000 Trade System: General trade Oil coverage: Primary or unrefined products; Secondary or refined products Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Euro Data last updated: 04/10/2025",4.437,-6.807,-0.895,-3.377,12.856,3.865,6.709,12.76,7.484,9.055,6.254,4.803,3.767,-10.65,12.157,11.581,-1.34,11.114,8.82,5.762,12.15,1.681,0.583,1.328,5.713,2.986,7.903,4.122,-3.988,-13.979,14.216,0.221,-8.975,-3.061,3.289,7.955,3.884,5.54,2.617,-1.14,-9.126,15.578,10.019,-2.191,-1.091,-1.57,0.743,0.447,0.535,0.518,0.305,2024
136,ITA,TX_RPCH,Italy,Volume of exports of goods and services,"Percent change of volume of exports refers to the aggregate change in the quantities of total exports whose characteristics are unchanged. The goods and services and their prices are held constant, therefore changes are due to changes in quantities only. [Export and Import Price Index Manual: Theory and Practice, Glossary]",Percent change,Units,"Source: National Statistics Office Latest actual data: 2024 Base year: 2005 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Fisher Chain-weighted: Yes, from 2000 Trade System: General trade Oil coverage: Primary or unrefined products; Secondary or refined products Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Euro Data last updated: 04/10/2025",1.786,11.9,-1.306,3.8,7.702,3.574,1.684,4.114,5.189,8.527,6.857,-1.971,7.285,8.973,9.627,12.583,1.56,4.931,2.551,-1.029,12.041,2.667,-2.845,-1.236,6.154,3.239,8.184,6.228,-3.279,-17.831,11.552,4.933,1.833,0.248,2.54,3.986,2.338,5.368,2.13,1.226,-13.709,14.086,9.872,0.206,0.359,-2.563,0.155,0.578,0.586,0.638,0.705,2024
